title,date,link,content
"
Makamba atangaza kiasi cha petroli iliyobaki
","Jumatano , 6th Apr , 2022",https://www.eatv.tv/news/current-affairs/makamba-atangaza-kiasi-cha-petroli-iliyobaki,"  Kufuatia kuanza kutumika kwa bei mpya za mafuta nchini Tanzania, leo Aprili 6/2022 Serikali imewaondoa hofu wananchi kuhusu upatikanaji wa nishati hiyo muhimu kwa kusema Mafuta yaliyopo nchini na yanayoendelea kushushwa bandarini yanatosheleza uhitaji wa mafuta nchini.  Waziri wa Nishati Januari Makamba akizungumza na waandishi wa habari leo Aprili 6/2022 Jijini Dar es salaam kuhusu upatikanaji wa mafuta Tanzania Makamba akizungumza na waandishi wa habari leo Jijini Dar es salaam amebainisha kuwa kwa sasa kwenye maghala ya mafuta kuna hifadhi ya Lita Milioni 119 za petroli zinazotosheleza mahitaji ya siku 27, Dizeli zipo lita Milioni 116 na Mafuta ya taa zipo lita Milioni 6.8. Mamlaka ya Udhibiti wa Huduma za Nishati na Maji (EWURA) jana ilitangaza kuanza kutumika kwa bei mpya ya nishati hiyo ambapo kwa sasa Petroli itakuwa 2,861 kwa lita, Dizeli 2,692 na Mafuta ya taa 2,682 kwa lita. Ongezeko hili la bei linatajwa kusababishwa na kupanda kwa bei ya nishati hiyo katika soko la dunia kunakosababishwa na mapigano yanayoendelea baina ya Urusi na Ukraine ambao ni wasambazaji wakubwa wa nishati hiyo duniani Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Navas awachukua wakimbizi 30 wa Ukraine
","Jumapili , 27th Mar , 2022",https://www.eatv.tv/news/sport/navas-awachukua-wakimbizi-30-wa-ukraine,"  Mlinda mlango wa klabu ya PSG na timu ya taifa ya Costa Rica, Keylor Navas amewachukua wakimbizi 30 wa Ukraine na kuishi nao ndani ya nyumbani yake jijini Paris, Ufaransa.  Navas na mkewe Andrea Salas wamejitolea mpaka kununua nguo mpya kwa wakimbizi hao. Navas na mkewe wamenunua vitanda 30 na kuweka katika chumba cha sinema ndani ya nyumba yao kwa ajili ya wakimbizi hao kupata hifadhi, na mkewe amejitolea kuwaandalia chakula kila siku. Pia Andrea mke wa Navas ametumia ukurasa wake wa instagram kuwaomba watu watoe msaada kwa raia wa Ukraine ambao wameathiriwa na vita dhidi ya Urusi katika ardhi yao ya nyumbani. A post shared by Andrea Salas (@andreasalasb)   Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Wachawi wa Ukraine kumuadhibu Putin
","Ijumaa , 25th Mar , 2022",https://www.eatv.tv/news/current-affairs/wachawi-wa-ukraine-kumuadhibu-putin,"  Kwa mjibu wa shirika la habari la UNIAN likiinukuu taarifa ya duka la Witch Cauldron lililopo mjini Kiev, limesema wachawi wa Ukraine wanakusudia kufanya matambiko matatu yatakayomuondoa madarakani Rais wa Urusi Vladimir Putin.  Vifaa vya kichawi ""Mnamo Machi 31, siku ya 29 ya mwezi, siku ya rushwa na laana, sisi, wachawi wa Ukraine kwa kushirikiana na washirika wa kigeni, tutafanya ibada ya kumwadhibu adui wetu - Vladimir Putin,"" wachawi hao walichapisha kwenye akaunti yao ya Instagram. 
	Wachawi hao wamesema tambiko hilo litafanywa kwa awamu tatu;  ya kwanza itafanyika Ukraine katika Mlima wa Bald nje ya Kiev, hadi sasa, baadhi ya wachawi 13 wameonyesha nia ya kushiriki katika mpango huo. 
	Tambiko la pili litafanyika ""Avic"" Ibada hiyo inatarajiwa kuhitimishwa kwa kuunda ""gunia la jiwe"" kwa rais wa Urusi, ambaye atakabiliwa na kutengwa, kuondolewa madarakani na kupoteza uungwaji mkono ndani ya watu anao waongoza. 
	Hata hivyo, wachawi hao hawakutaja ni lini hasa tambiko hilo litaanza, shirika la utangazaji la Urusi lilisema katika taarifa yake mapema Ijumaa kuwa mipango ya wachawi tayari imekosa nguvu kwa kuingia dosari.
	  Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Usyk kurejea ulingoni dhidi ya Joshua
","Alhamisi , 24th Mar , 2022",https://www.eatv.tv/news/sport/usyk-kurejea-ulingoni-dhidi-ya-joshua,"  Bingwa wa dunia wa uzito wa juu duniani kwenye Masumbwi Oleksandr Usyk amerejea kwenye mazoezi na kuanza tena mipango ya pambano la marudiano na Anthony Joshua ambalo linatarajiwa kupangwa kufanyika wakati wa majira ya joto mwaka huu.  (Bondia Oleksandr Usyk Bingwa wa dunia uzito wa juu) Nyota huyo wa Ukraine mwezi uliopita aliachana na mipango ya kupanda ulingoni na kurejea katika taifa lake kusaidia ulinzi dhidi ya uvamizi wa Urusi, lakini Usyk sasa anatarajiwa kuendelea na kazi yake ya masumbwi baada kuondoka katika himaya za ulinzi wa taifa hilo na kurejea kwenye mazoezi yake ya masumbwi.  (Bondia Oleksandr Usyk na Anthony Joshua) Nae mpinzani wake Anthony Joshua ameanzisha upya kampeni ya pambano la marudiano na Usyk baada ya kupoteza mataji yake matatu ya uzito wa juu ya WBA, IBF na WBO kwa maamuzi ya tofauti ya alama katika pambano lililofanyika katika Uwanja wa Tottenham Hotspur mwezi Septemba mwaka jana. Hapo awali majaribio ya kukamilisha masharti ya pambano hilo la pili katika ya mabondia hao yalisitishwa, huku Usyk akirejea Ukraine kusaidia chi yake, na bingwa huyo wa dunia wa uzani wa juu alionekana akiwa ameshikilia bunduki katika kuimarisha Ulinzi wa Kitaifa katika jiji la Kyiv. Otto Wallin, Luis Ortiz na Muingereza Joe Joyce walikuwa kwenye orodha fupi ya wapinzani mbadala wa Joshua, lakini Usyk anatazamiwa kukamilisha masharti ya pambano lao la pili kabla ya kutafuta eneo linalofaa kwa kuweka kambi yake ya mazoezi rasmi kuelekea pambano hilo. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Aliyebadilisha jinsia hataondoka Ukraine
","Jumamosi , 5th Mar , 2022",https://www.eatv.tv/news/life-style/aliyebadilishajinsia-hataondoka-ukraine,"  Mwanamziki Zi Faamelu ambaye mwanzo alikuwa mwanaume kabla ya kubadilisha maumbile na kuwa mwanamke, amezuiliwa kuondoka nchini Ukraine kwa sababu bado anatumbulika kama mwanaume katika vyeti vyake, hivyo anatakiwa kubaki Ukraine na kupigania taifa lake.  Zi Faamelu Serikali ya Ukraine iliamuru wanaume wote kuanzia umri wa miaka 18 hawataruhusiwa kuondoka nchini humo kwa ajili ya kupambana katika vita ya Urusi. Zi Faamelu ame-post video insta story akiwa analia na kuomba makundi ya haki za binadamu yamsaidie kutoka Ukraine.  Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Urusi kukata rufaa 'CAS' ya kufungiwa UEFA na FIFA
","Ijumaa , 4th Mar , 2022",https://www.eatv.tv/news/sport/urusi-kukata-rufaa-cas-ya-kufungiwa-uefa-na-fifa,"  Baada ya Jumatatu iliyopita vilabu vya soka vya Urusi pamoja na timu zake za taifa za nchi hiyo kusimamishwa rasmi kushiriki mashindano yote yaliyo chini ya shirikisho la soka barani ulaya UEFA na shirikisho la soka duniani FIFA,  (Wachezaji wa timu ya Taifa ya Urusi) Shirikisho la Soka nchini Urusi limesema litakwenda Mahakama ya Usuluhishi wa Michezo (CAS) kukata rufaa dhidi ya kufungiwa kushiriki mashindano ya kimataifa baada ya nchi hiyo kuivamia Ukraine. hivyo urusi itafungua kesi dhidi ya shirikisho la soka duniani FIFA na soka barani ya Ulaya UEFA kutaka timu za taifa za wanaume na wanawake zirejeshwe kucheza mechi zao za kufuzu Kombe la Dunia kwa wanaume na timu ya wanawake iwekwe katika mashindano ya Euro 2022 nchini Uingereza.  (Rais wa FIFA Giann Infantino na Rais wa Urusi Vladmir Putin) Shirkisho hilo pia limesema linaweza kuomba kusitishwa kwa mashindano ambayo awali walikuwa wamepangiwa kushiriki iwapo FIFA na UEFA watakataa rufaa yao. Taarifa ya mamlaka ya soka ya Urusi imesema inaamini kwamba Fifa na Uefa hazina mamlaka kisheria wakati wa kufanya maamuzi juu ya kuziondoa timu za Urusi kwenye mashindano yote. Klabu ya Spartak Moscown ya Urusi imeondolewa katika Ligi ya Europa hivyo wapinzani wao RB Leipzig watatinga robo fainali moja kwa moja. Huku klabu ya RB Salzburg nayo ikiondolewa katika michuano ya ligi ya mabingwa ulaya na kuwapa nafasi Bayern Muchen kutinga hatua ya robo fainali moja kwa moja. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Hatutaki kuishambulia Urusi - Rais Zelensky
","Ijumaa , 4th Mar , 2022",https://www.eatv.tv/news/current-affairs/hatutaki-kuishambulia-urusi-rais-zelensky,"  Rais wa Ukraine Volodymyr Zelensky, amesema kwamba wao hawana nia na wala hawajapanga kuishambulia nchi ya Urusi na kuyataka majeshi ya Urusi kuondoka nchini kwake.  Rais wa Ukraine Volodymyr Zelensky Rais Zelensky  ameongeza kwamba njia pekee ya kumaliza vita nchini Ukraine ni kufanya mazungumzo ya moja kwa moja na Rais Vladimir Putin wa Urusi. ""Hatutaki kuishambulia Urusi na hatupangi kushambulia, mnataka nini kutoka kwetu?, tokeni kwenye ardhi yetu, njooni tuketi pamoja, msikae umbali wa mita 30, kama alivyofanya wakati Rais wa Ufaransa Emmanuel Macron alipokutana na Putin,"" amesema Rais Zelensky Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
IPC yazifungia Urusi na Belarus Olympic 2022
","Alhamisi , 3rd Mar , 2022",https://www.eatv.tv/news/sport/ipc-yazifungia-urusi-na-belarus-olympic-2022,"  Kamati ya Kimataifa ya Olimpiki ya Walemavu (IPS) imezipiga marufuku nchi za Urusi na Belarus kushiriki kwenye michezo ya majira ya baridi ya Olimpiki ya Walemavu 2022 yanayotarajiwa kufunguliwa siku ya ijumaa March 4 na kumalizika mnamo March 13 mjini Beijing nchini China.  Baadhi wa washiriki kutoka Urusi waliozuiliwa kushiriki michezo ya Paralympic 2022 Rais wa IPC Andrew Parsons amesema kumekuwa na wito mkubwa kwa washiriki kutaka kugomea kushindana na wanamichezo kutokea nchi za Urusi na Belarus kuonesha kuchukizwa na uvamizi wa nchi ya Urusi kwa taifa la Ukraine. ""sisi wote ni waumini wa michezo kutokuchanganywa na mambo ya kisiasa lakini hili sio tatizo letu bali ni vita imesababisha na mataifa mbalimbali yamekuwa wadau wakubwa kwenye mashindano yetu na wanamichezo kutoka nchi za Urusi na Belarus ni waathirika kutokana na vitendo vya serikali yao ""amesema Parsons Wanamichezo 71 kutoka Urusi sambamba na wanamichezo 12 kutoka Belarus walipaswa kushiriki kwenye michezo hiyo huku kiongozi wa kamati ya watu wenye ulemavu ya Olympic kutoka Ukraine Valeriy Sushkevych amesema ushiriki wa nchi hiyo kwenye michezo ya majira ya baridi ya Beijing 2022 ni kiashiria kwamba nchi hiyo bado ipo hai. 
	  Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Usyk aacha pambano lake na Joshua, ashika bunduki
","Alhamisi , 3rd Mar , 2022",https://www.eatv.tv/news/sport/usyk-aacha%20pambano%20lake%20na%20joshua%2C%20ashika%20bunduki,"  Bondia bingwa wa uzito wa juu Duniani Oleksandr Usyk amesema hajui ni lini atapanda ulingoni kutetea ubingwa wake wa uzito wa juu wa dunia dhidi ya Anthony Joshua katika pambano lao la marudiano lililopangwa kufanyika mwezi Aprili mwaka huu 2022.  (Bondia Oleksandry Usyk wa katika akiwa ameshika silaha lindoni) Bondia huyo mwenye umri wa miaka 35 amerudi kuungana pamoja na majeshi ya nchi yake na kujiunga na kambi ya Kyiv Territorial Defense katika harakati za kulinda nchi yao kufuatia uvamizi wa Urusi.  (Bondia Oleksandr Usyk - Kushoto akiwa lindoni - kulia ulingoni dhidi ya Antony Joshua) Usyk alikuwa nchini England wiki iliyopita akiwa na mazungumzo na Joshua kuhusu pambano la marudiano baada ya kumvua ubingwa wa dunia wa uzito wa juu wa IBF, WBA na WBO mwezi Septemba mwaka jana. Lakini sasa Usyk amerejea nchini kwao Ukraine katika jiji la Kyiv kushika silaha na kuilinda nchi yake akidai nchi yake ni muhimu sana kuliko mikanda hiyo ya masumbwi kwasasa. Bondia huyo namba moja duniani wa uzito wa juu na kuwa Unified Heavy Weight Champion anaungana na mabondia mabingwa wa zamani wa uzito wa juu wa nchi yao ya Ukraine, Vitali na Wladimir Klitschko kwenye umoja wa majeshi ya Kyiv Territorial Defense kwa ajili ya mapambano ya kivita ya kujihami dhidi ya Urusi huku akisisitiza mapatano ya amani na rais Vladimir Putin wa Urusi. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Vita ya Tatu ya Dunia zitatumika nyuklia - Urusi
","Alhamisi , 3rd Mar , 2022",https://www.eatv.tv/news/current-affairs/vita-ya-tatu-ya-dunia-zitatumika-nyuklia-urusi,"  Waziri wa Mambo ya Nnje wa Urusi, Sergey Lavrov ametoa onyo endapo vita ya tatu ya Dunia itatokea zitatumika silaha za nyuklia na utatokea uharibifu mkubwa sana.  Mambo ya Nnje wa Urusi, Sergey Lavrov. “Ukraine bado ina teknolojia ya nyuklia ya Soviet, Urusi Itapambana na hali ya hatari endapo watatumia silaha hizo”  Sergey Lavrov. Kauli hiyo ni muendelezo wa vitisho kwa NATO na mataifa ya magharibi, Rais wa nchi hiyo, Vladimir Putin alishatoa onyo kwa taifa lolote litakaloingilia mgogoro wa Urusi na Ukraine. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Wachezaji wa Ukraine waungana kupinga vita
","Jumanne , 1st Mar , 2022",https://www.eatv.tv/news/sport/wachezaji-wa-ukraine-waungana-kupinga-vita,"  Wachezaji kadhaa wa timu ya taifa ya soka ya Ukraine, akiwemo Oleksandr Zinchenko wa Man City na nyota wa West Ham Andriy Yarmolenko wameungana kuwaambia mashabiki, wachezaji na makocha kupinga propaganda ya Urusi na kukomesha umwagaji damu unaoendelea tangu Urusi wavamie Ukraine.  (Wachezaji wa Ukraine wakitoa ujumbe wa kupinga vita na propaganda ya Urusi) Wachezaji hao wamejirekodi wakizungumza kwenye video ya pamoja ili kuwasilisha ujumbe wanaotumai utachangia katika kumaliza vita hiyo inayoendelea. Hii imekuja baada ya jioni ya jana shirikisho la soka barani ulaya UEFA pamoja na shirikisho la soka duniani FIFA kutangaza kuvifungia vilabu vyote vya Urusi kushiriki michuano yote iliyochini ya UEFA. Na hivyo kuziondoa timu za RB Salzburg kwenye ligi ya mabingwa ulaya na Spartak Moscow katika ligi ya Uropa, pamoja na kuifungia timu ya taifa ya Urusi kushiriki michuano yote ya kimataifa chini ya FIFA ikiwemo kombe la Dunia hadi watakapo toa tamko lingine. Mashambulio hayo mashariki mwa Ulaya sasa yameingia katika siku yake ya sita ya mapigano ya kikatili, huku maelfu ya watu wakihofiwa kuuawa huku majeshi ya Urusi yakijaribu kuuzingira mji mkuu wa Kyiv nchini Ukraine.   Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Bondia Usyk ajiunga na jeshi la Ukraine
","Jumanne , 1st Mar , 2022",https://www.eatv.tv/news/sport/bondia-usyk-ajiunga-na-jeshi-la-ukraine,"  Bondia Oleksandr Usyk amejiunga na kikosi cha ulinzi cha Kyiv Territorial Defence kwa ajili ya kuitetea nchi yao na uvamizi unaofanywa na nchi ya Urusi  tangu sakata hilo lianze siku ya Alhamisi ya wiki iliyopita.  Bondia Oleksandr Usyk Usyk mwenye umri wa miaka 35 ambaye ni bingwa wa uzito wa juu duniani akishikilia mikanda kama WBA(Super), IBF, WBO na IBO ameonekana kwenye mitandao ya kijamii akiwa kwenye mavazi ya kijeshi huku akishikilia silaha nzito katika mitaa ya Kyiv, mji ambao unalengwa na Urusi kuweza kuutwaa mpaka sasa. ""Ndugu zangu kutoka Ukraine,watu wengi wameniandika ujumbe kwamba niondoke na kukimbilia sehemu nyingine,sio kweli ,nilikuwa na safari na tayari nimerejea nyumbani na nipo kwangu ,marafiki zangu tunapaswa kuungana kwa pamoja ili kupambana na adui wetu bila kujali itikadi zetu"" amesema Usyk Bondia huyo sasa anaungana na nyota wawili ndugu ambao ni mabondia Wladimir na Vitali Klitschko ambao walijiunga  na jeshi la Ukraine ili kupambana na vikosi vya Urusi huku tayari vikwazo mbalimbali vikizidi kuwekwa kwa Urusi kutoka kwa masharikisho ya michezo kama FIFA,UEFA na IOC kufungia wanamichezo ili kupinga uvamizi wa Urusi kwa Ukraine. 
	  Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Urusi waushambulia mji wa Kharkiv nchini Ukraine
","Jumanne , 1st Mar , 2022",https://www.eatv.tv/news/current-affairs/urusi-waushambulia-mji-wa-kharkiv-nchini-ukraine,"  Watu zaidi ya 11 wanaidaiwa kupoteza maisha katika katika mji wa Kharkiv, Ukraine baada ya wanajeshi wa Urusi kulipua majengo na magari.  Mji wa Kharkiv, Ukraine baada ya kushambuliwa na jeshi la Urusi Jeshi la Urusi limeanza kushambulia makazi ya raia na hapo awali walikana hawatalenga makazi ya watu. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
"
Ukraine yadai kuua wanajeshi 5,000 wa Urusi
","Jumatatu , 28th Feb , 2022",https://www.eatv.tv/news/current-affairs/ukraine-yadai-kuua-wanajeshi-5000-wa-urusi,"  Wizara ya Ulinzi nchini Ukraine imedai kwamba zaidi ya wanajeshi 5,000 wa Urusi wamepoteza maisha tangu kuanza kwa mashambulizi kati ya nchi hizo mbili.  Wanajeshi Ambapo mbali na vifo hivyo, jeshi la Ukraine pia limedai kuharibu vifaru 191, ndege za kivita 29, helikopta 29 na shehena 816 za kivita. Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Eneo la ajali Bangi Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, 
 Eneo la ajali Rais wa Jamhuri ya Muungano wa Tanzania Samia Suluhu Hassan, Bangi Katibu Mtendaji wa Baraza la Mitihani Tanzania (NECTA), Dkt. Said Mohamed Nyama ©  East Africa Television Limited. All Rights Reserved"
